conv spk part sid chno starttime endtime word.id wavfile
AlGore_2006 AG AG 1850 NA 844.38 844.47 AlGore_2006.AG.words1811 AlGore_2006-light.wav
AlGore_2006 AG AG 1851 NA 844.47 844.84 AlGore_2006.AG.words1812 AlGore_2006-light.wav
AlGore_2006 AG AG 1852 NA 844.84 844.89 AlGore_2006.AG.words1813 AlGore_2006-light.wav
AlGore_2006 AG AG 1853 NA 844.89 845.26 AlGore_2006.AG.words1814 AlGore_2006-light.wav
AlGore_2006 AG AG 1854 NA 845.26 845.74 AlGore_2006.AG.words1815 AlGore_2006-light.wav
AlGore_2006 AG AG 1855 NA 846.41 846.6 AlGore_2006.AG.words1816 AlGore_2006-light.wav
AlGore_2006 AG AG 1857 NA 846.6 846.87 AlGore_2006.AG.words1817.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1858 NA 846.87 847.72 AlGore_2006.AG.words1818 AlGore_2006-light.wav
AlGore_2006 AG AG 1859 NA 848.09 848.31 AlGore_2006.AG.words1819 AlGore_2006-light.wav
AlGore_2006 AG AG 1860 NA 848.35 848.99 AlGore_2006.AG.words1820 AlGore_2006-light.wav
AlGore_2006 AG AG 1861 NA 848.99 849.19 AlGore_2006.AG.words1821 AlGore_2006-light.wav
AlGore_2006 AG AG 1862 NA 849.19 849.32 AlGore_2006.AG.words1822 AlGore_2006-light.wav
AlGore_2006 AG AG 1863 NA 849.32 849.37 AlGore_2006.AG.words1823 AlGore_2006-light.wav
AlGore_2006 AG AG 1864 NA 849.37 849.68 AlGore_2006.AG.words1824 AlGore_2006-light.wav
AlGore_2006 AG AG 1865 NA 849.68 849.77 AlGore_2006.AG.words1825 AlGore_2006-light.wav
AlGore_2006 AG AG 1866 NA 849.77 850.09 AlGore_2006.AG.words1826 AlGore_2006-light.wav
AlGore_2006 AG AG 1867 NA 850.14 850.26 AlGore_2006.AG.words1827 AlGore_2006-light.wav
AlGore_2006 AG AG 1868 NA 850.26 850.4 AlGore_2006.AG.words1828 AlGore_2006-light.wav
AlGore_2006 AG AG 1869 NA 850.4 850.62 AlGore_2006.AG.words1829 AlGore_2006-light.wav
AlGore_2006 AG AG 1870 NA 850.62 850.89 AlGore_2006.AG.words1830 AlGore_2006-light.wav
AlGore_2006 AG AG 1871 NA 851.73 852.06 AlGore_2006.AG.words1831 AlGore_2006-light.wav
AlGore_2006 AG AG 1872 NA 852.06 852.28 AlGore_2006.AG.words1832 AlGore_2006-light.wav
AlGore_2006 AG AG 1873 NA 852.31 852.43 AlGore_2006.AG.words1833 AlGore_2006-light.wav
AlGore_2006 AG AG 1874 NA 852.43 852.68 AlGore_2006.AG.words1834 AlGore_2006-light.wav
AlGore_2006 AG AG 1875 NA 852.68 852.77 AlGore_2006.AG.words1835 AlGore_2006-light.wav
AlGore_2006 AG AG 1876 NA 852.77 853.31 AlGore_2006.AG.words1836 AlGore_2006-light.wav
AlGore_2006 AG AG 1877 NA 853.31 853.42 AlGore_2006.AG.words1837 AlGore_2006-light.wav
AlGore_2006 AG AG 1878 NA 853.42 853.46 AlGore_2006.AG.words1838 AlGore_2006-light.wav
AlGore_2006 AG AG 1879 NA 853.46 854.13 AlGore_2006.AG.words1839 AlGore_2006-light.wav
AlGore_2006 AG AG 1880 NA 855.82 856.07 AlGore_2006.AG.words1840 AlGore_2006-light.wav
AlGore_2006 AG AG 1881 NA 856.07 856.2 AlGore_2006.AG.words1841 AlGore_2006-light.wav
AlGore_2006 AG AG 1882 NA 856.2 856.25 AlGore_2006.AG.words1842 AlGore_2006-light.wav
AlGore_2006 AG AG 1883 NA 856.25 856.6 AlGore_2006.AG.words1843 AlGore_2006-light.wav
AlGore_2006 AG AG 1884 NA 856.6 857.08 AlGore_2006.AG.words1844 AlGore_2006-light.wav
AlGore_2006 AG AG 1885 NA 857.2 857.57 AlGore_2006.AG.words1845 AlGore_2006-light.wav
AlGore_2006 AG AG 1886 NA 857.57 857.78 AlGore_2006.AG.words1846 AlGore_2006-light.wav
AlGore_2006 AG AG 1887 NA 857.78 858.04 AlGore_2006.AG.words1847 AlGore_2006-light.wav
AlGore_2006 AG AG 1888 NA 858.04 858.42 AlGore_2006.AG.words1848 AlGore_2006-light.wav
AlGore_2006 AG AG 1889 NA 858.42 859.25 AlGore_2006.AG.words1849 AlGore_2006-light.wav
AlGore_2006 AG AG 1890 NA 859.28 859.47 AlGore_2006.AG.words1850 AlGore_2006-light.wav
AlGore_2006 AG AG 1891 NA 859.47 859.64 AlGore_2006.AG.words1851 AlGore_2006-light.wav
AlGore_2006 AG AG 1892 NA 859.64 859.84 AlGore_2006.AG.words1852 AlGore_2006-light.wav
AlGore_2006 AG AG 1893 NA 859.84 860.54 AlGore_2006.AG.words1853 AlGore_2006-light.wav
AlGore_2006 AG AG 1894 NA 861.38 861.78 AlGore_2006.AG.words1854 AlGore_2006-light.wav
AlGore_2006 AG AG 1895 NA 861.78 862.05 AlGore_2006.AG.words1855 AlGore_2006-light.wav
AlGore_2006 AG AG 1898 NA 862.05 863.02 AlGore_2006.AG.words1856.3 AlGore_2006-light.wav
AlGore_2006 AG AG 1899 NA 863.5 863.64 AlGore_2006.AG.words1857 AlGore_2006-light.wav
AlGore_2006 AG AG 1900 NA 863.64 863.88 AlGore_2006.AG.words1858 AlGore_2006-light.wav
AlGore_2006 AG AG 1901 NA 863.88 863.96 AlGore_2006.AG.words1859 AlGore_2006-light.wav
AlGore_2006 AG AG 1902 NA 863.96 864.5 AlGore_2006.AG.words1860 AlGore_2006-light.wav
AlGore_2006 AG AG 1903 NA 864.53 865.2 AlGore_2006.AG.words1861 AlGore_2006-light.wav
AlGore_2006 AG AG 1904 NA 865.27 865.52 AlGore_2006.AG.words1862 AlGore_2006-light.wav
AlGore_2006 AG AG 1905 NA 865.52 866.07 AlGore_2006.AG.words1863 AlGore_2006-light.wav
AlGore_2006 AG AG 1906 NA 866.07 866.2 AlGore_2006.AG.words1864 AlGore_2006-light.wav
AlGore_2006 AG AG 1907 NA 866.2 866.67 AlGore_2006.AG.words1865 AlGore_2006-light.wav
AlGore_2006 AG AG 1908 NA 866.67 866.76 AlGore_2006.AG.words1866 AlGore_2006-light.wav
AlGore_2006 AG AG 1909 NA 866.76 867.13 AlGore_2006.AG.words1867 AlGore_2006-light.wav
AlGore_2006 AG AG 1910 NA 867.13 867.54 AlGore_2006.AG.words1868 AlGore_2006-light.wav
AlGore_2006 AG AG 1911 NA 867.54 867.69 AlGore_2006.AG.words1869 AlGore_2006-light.wav
AlGore_2006 AG AG 1912 NA 867.69 867.83 AlGore_2006.AG.words1870 AlGore_2006-light.wav
AlGore_2006 AG AG 1913 NA 867.83 867.95 AlGore_2006.AG.words1871 AlGore_2006-light.wav
AlGore_2006 AG AG 1914 NA 867.95 868.39 AlGore_2006.AG.words1872 AlGore_2006-light.wav
AlGore_2006 AG AG 1915 NA 868.99 869.11 AlGore_2006.AG.words1873 AlGore_2006-light.wav
AlGore_2006 AG AG 1916 NA 869.11 869.59 AlGore_2006.AG.words1874 AlGore_2006-light.wav
AlGore_2006 AG AG 1917 NA 869.59 869.86 AlGore_2006.AG.words1875 AlGore_2006-light.wav
AlGore_2006 AG AG 1918 NA 869.86 870.19 AlGore_2006.AG.words1876 AlGore_2006-light.wav
AlGore_2006 AG AG 1919 NA 870.19 870.31 AlGore_2006.AG.words1877 AlGore_2006-light.wav
AlGore_2006 AG AG 1920 NA 870.31 870.69 AlGore_2006.AG.words1878 AlGore_2006-light.wav
AlGore_2006 AG AG 1921 NA 870.69 870.88 AlGore_2006.AG.words1879 AlGore_2006-light.wav
AlGore_2006 AG AG 1922 NA 870.88 871.53 AlGore_2006.AG.words1880 AlGore_2006-light.wav
AlGore_2006 AG AG 1923 NA 874.32 874.92 AlGore_2006.AG.words1881 AlGore_2006-light.wav
AlGore_2006 AG AG 1924 NA 874.95 875.17 AlGore_2006.AG.words1882 AlGore_2006-light.wav
AlGore_2006 AG AG 1925 NA 875.3 875.5 AlGore_2006.AG.words1883 AlGore_2006-light.wav
AlGore_2006 AG AG 1926 NA 875.5 876.01 AlGore_2006.AG.words1884 AlGore_2006-light.wav
AlGore_2006 AG AG 1927 NA 876.01 876.39 AlGore_2006.AG.words1885 AlGore_2006-light.wav
AlGore_2006 AG AG 1928 NA 877.84 878.09 AlGore_2006.AG.words1886 AlGore_2006-light.wav
AlGore_2006 AG AG 1929 NA 878.09 878.21 AlGore_2006.AG.words1887 AlGore_2006-light.wav
AlGore_2006 AG AG 1930 NA 878.21 878.29 AlGore_2006.AG.words1888 AlGore_2006-light.wav
AlGore_2006 AG AG 1931 NA 878.29 878.6 AlGore_2006.AG.words1889 AlGore_2006-light.wav
AlGore_2006 AG AG 1932 NA 878.6 879.2 AlGore_2006.AG.words1890 AlGore_2006-light.wav
AlGore_2006 AG AG 1933 NA 879.2 879.69 AlGore_2006.AG.words1891 AlGore_2006-light.wav
AlGore_2006 AG AG 1934 NA 879.69 879.79 AlGore_2006.AG.words1892 AlGore_2006-light.wav
AlGore_2006 AG AG 1935 NA 879.79 879.9 AlGore_2006.AG.words1893 AlGore_2006-light.wav
AlGore_2006 AG AG 1936 NA 879.9 880.21 AlGore_2006.AG.words1894 AlGore_2006-light.wav
AlGore_2006 AG AG 1937 NA 880.21 880.34 AlGore_2006.AG.words1895 AlGore_2006-light.wav
AlGore_2006 AG AG 1938 NA 880.34 880.8 AlGore_2006.AG.words1896 AlGore_2006-light.wav
AlGore_2006 AG AG 1939 NA 881.08 881.21 AlGore_2006.AG.words1897 AlGore_2006-light.wav
AlGore_2006 AG AG 1940 NA 881.21 881.27 AlGore_2006.AG.words1898 AlGore_2006-light.wav
AlGore_2006 AG AG 1941 NA 881.27 881.37 AlGore_2006.AG.words1899 AlGore_2006-light.wav
AlGore_2006 AG AG 1942 NA 881.37 881.75 AlGore_2006.AG.words1900 AlGore_2006-light.wav
AlGore_2006 AG AG 1943 NA 881.75 881.84 AlGore_2006.AG.words1901 AlGore_2006-light.wav
AlGore_2006 AG AG 1944 NA 881.84 882.28 AlGore_2006.AG.words1902 AlGore_2006-light.wav
AlGore_2006 AG AG 1945 NA 882.28 882.37 AlGore_2006.AG.words1903 AlGore_2006-light.wav
AlGore_2006 AG AG 1946 NA 882.37 882.48 AlGore_2006.AG.words1904 AlGore_2006-light.wav
AlGore_2006 AG AG 1947 NA 882.48 882.91 AlGore_2006.AG.words1905 AlGore_2006-light.wav
AlGore_2006 AG AG 1948 NA 882.91 883.33 AlGore_2006.AG.words1906 AlGore_2006-light.wav
AlGore_2006 AG AG 1949 NA 883.75 884.06 AlGore_2006.AG.words1907 AlGore_2006-light.wav
AlGore_2006 AG AG 1950 NA 884.06 884.65 AlGore_2006.AG.words1908 AlGore_2006-light.wav
AlGore_2006 AG AG 1951 NA 884.65 884.73 AlGore_2006.AG.words1909 AlGore_2006-light.wav
AlGore_2006 AG AG 1952 NA 884.73 885.38 AlGore_2006.AG.words1910 AlGore_2006-light.wav
AlGore_2006 AG AG 1953 NA 885.38 885.52 AlGore_2006.AG.words1911 AlGore_2006-light.wav
AlGore_2006 AG AG 1954 NA 885.52 885.72 AlGore_2006.AG.words1912 AlGore_2006-light.wav
AlGore_2006 AG AG 1955 NA 885.72 885.87 AlGore_2006.AG.words1913 AlGore_2006-light.wav
AlGore_2006 AG AG 1956 NA 885.87 886.26 AlGore_2006.AG.words1914 AlGore_2006-light.wav
AlGore_2006 AG AG 1957 NA 886.26 886.36 AlGore_2006.AG.words1915 AlGore_2006-light.wav
AlGore_2006 AG AG 1958 NA 886.36 886.52 AlGore_2006.AG.words1916 AlGore_2006-light.wav
AlGore_2006 AG AG 1959 NA 886.52 886.66 AlGore_2006.AG.words1917 AlGore_2006-light.wav
AlGore_2006 AG AG 1960 NA 886.66 886.94 AlGore_2006.AG.words1918 AlGore_2006-light.wav
AlGore_2006 AG AG 1961 NA 886.94 887.14 AlGore_2006.AG.words1919 AlGore_2006-light.wav
AlGore_2006 AG AG 1962 NA 887.46 887.73 AlGore_2006.AG.words1920 AlGore_2006-light.wav
AlGore_2006 AG AG 1963 NA 887.73 888.1 AlGore_2006.AG.words1921 AlGore_2006-light.wav
AlGore_2006 AG AG 1964 NA 888.74 888.93 AlGore_2006.AG.words1922 AlGore_2006-light.wav
AlGore_2006 AG AG 1965 NA 888.93 889.03 AlGore_2006.AG.words1923 AlGore_2006-light.wav
AlGore_2006 AG AG 1966 NA 889.06 889.31 AlGore_2006.AG.words1924 AlGore_2006-light.wav
AlGore_2006 AG AG 1967 NA 889.31 889.72 AlGore_2006.AG.words1925 AlGore_2006-light.wav
AlGore_2006 AG AG 1968 NA 889.72 890.17 AlGore_2006.AG.words1926 AlGore_2006-light.wav
AlGore_2006 AG AG 1969 NA 890.17 890.29 AlGore_2006.AG.words1927 AlGore_2006-light.wav
AlGore_2006 AG AG 1970 NA 890.29 890.53 AlGore_2006.AG.words1928 AlGore_2006-light.wav
AlGore_2006 AG AG 1971 NA 890.53 890.63 AlGore_2006.AG.words1929 AlGore_2006-light.wav
AlGore_2006 AG AG 1972 NA 890.63 891.12 AlGore_2006.AG.words1930 AlGore_2006-light.wav
AlGore_2006 AG AG 1973 NA 891.12 891.34 AlGore_2006.AG.words1931 AlGore_2006-light.wav
AlGore_2006 AG AG 1974 NA 891.34 891.8 AlGore_2006.AG.words1932 AlGore_2006-light.wav
AlGore_2006 AG AG 1975 NA 891.95 892.33 AlGore_2006.AG.words1933 AlGore_2006-light.wav
AlGore_2006 AG AG 1976 NA 893.05 893.74 AlGore_2006.AG.words1934 AlGore_2006-light.wav
AlGore_2006 AG AG 1977 NA 893.74 894.2 AlGore_2006.AG.words1935 AlGore_2006-light.wav
AlGore_2006 AG AG 1978 NA 894.2 894.9 AlGore_2006.AG.words1936 AlGore_2006-light.wav
AlGore_2006 AG AG 1979 NA 894.9 895.28 AlGore_2006.AG.words1937 AlGore_2006-light.wav
AlGore_2006 AG AG 1980 NA 895.28 895.57 AlGore_2006.AG.words1938 AlGore_2006-light.wav
AlGore_2006 AG AG 1981 NA 895.57 895.68 AlGore_2006.AG.words1939 AlGore_2006-light.wav
AlGore_2006 AG AG 1982 NA 895.68 896.02 AlGore_2006.AG.words1940 AlGore_2006-light.wav
AlGore_2006 AG AG 1983 NA 896.02 896.12 AlGore_2006.AG.words1941 AlGore_2006-light.wav
AlGore_2006 AG AG 1984 NA 896.12 896.27 AlGore_2006.AG.words1942 AlGore_2006-light.wav
AlGore_2006 AG AG 1985 NA 896.27 896.36 AlGore_2006.AG.words1943 AlGore_2006-light.wav
AlGore_2006 AG AG 1986 NA 896.36 896.65 AlGore_2006.AG.words1944 AlGore_2006-light.wav
AlGore_2006 AG AG 1987 NA 896.65 896.95 AlGore_2006.AG.words1945 AlGore_2006-light.wav
AlGore_2006 AG AG 1988 NA 897.12 897.32 AlGore_2006.AG.words1946 AlGore_2006-light.wav
AlGore_2006 AG AG 1989 NA 897.32 897.46 AlGore_2006.AG.words1947 AlGore_2006-light.wav
AlGore_2006 AG AG 1990 NA 897.46 898.2 AlGore_2006.AG.words1948 AlGore_2006-light.wav
AlGore_2006 AG AG 1991 NA 898.2 898.36 AlGore_2006.AG.words1949 AlGore_2006-light.wav
AlGore_2006 AG AG 1992 NA 898.36 899.02 AlGore_2006.AG.words1950 AlGore_2006-light.wav
AlGore_2006 AG AG 1993 NA 899.43 899.82 AlGore_2006.AG.words1951.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1994 NA 899.82 900.14 AlGore_2006.AG.words1951.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1995 NA 900.14 900.44 AlGore_2006.AG.words1952.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1996 NA 900.44 900.97 AlGore_2006.AG.words1952.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1997 NA 901.01 901.37 AlGore_2006.AG.words1953.1 AlGore_2006-light.wav
AlGore_2006 AG AG 1998 NA 901.37 901.54 AlGore_2006.AG.words1953.2 AlGore_2006-light.wav
AlGore_2006 AG AG 1999 NA 901.54 901.84 AlGore_2006.AG.words1953.3 AlGore_2006-light.wav
AlGore_2006 AG AG 2000 NA 901.84 902.28 AlGore_2006.AG.words1954 AlGore_2006-light.wav
AlGore_2006 AG AG 2001 NA 902.28 902.53 AlGore_2006.AG.words1955 AlGore_2006-light.wav
AlGore_2006 AG AG 2002 NA 902.77 902.88 AlGore_2006.AG.words1956 AlGore_2006-light.wav
AlGore_2006 AG AG 2003 NA 902.88 902.97 AlGore_2006.AG.words1957 AlGore_2006-light.wav
AlGore_2006 AG AG 2004 NA 902.97 903.06 AlGore_2006.AG.words1958 AlGore_2006-light.wav
AlGore_2006 AG AG 2005 NA 903.06 903.25 AlGore_2006.AG.words1959 AlGore_2006-light.wav
AlGore_2006 AG AG 2006 NA 903.25 903.34 AlGore_2006.AG.words1960 AlGore_2006-light.wav
AlGore_2006 AG AG 2007 NA 903.34 903.53 AlGore_2006.AG.words1961 AlGore_2006-light.wav
AlGore_2006 AG AG 2008 NA 903.53 903.6 AlGore_2006.AG.words1962 AlGore_2006-light.wav
AlGore_2006 AG AG 2009 NA 903.6 903.85 AlGore_2006.AG.words1963 AlGore_2006-light.wav
AlGore_2006 AG AG 2010 NA 903.85 904.25 AlGore_2006.AG.words1964 AlGore_2006-light.wav
AlGore_2006 AG AG 2011 NA 905.61 905.86 AlGore_2006.AG.words1965 AlGore_2006-light.wav
AlGore_2006 AG AG 2012 NA 905.86 906.04 AlGore_2006.AG.words1966.1 AlGore_2006-light.wav
AlGore_2006 AG AG 2013 NA 906.04 906.39 AlGore_2006.AG.words1966.2 AlGore_2006-light.wav
AlGore_2006 AG AG 2014 NA 906.39 906.7 AlGore_2006.AG.words1967 AlGore_2006-light.wav
AlGore_2006 AG AG 2015 NA 906.7 907.19 AlGore_2006.AG.words1968 AlGore_2006-light.wav
AlGore_2006 AG AG 2016 NA 908.36 908.54 AlGore_2006.AG.words1969 AlGore_2006-light.wav
AlGore_2006 AG AG 2017 NA 908.54 908.73 AlGore_2006.AG.words1970 AlGore_2006-light.wav
AlGore_2006 AG AG 2018 NA 908.73 908.83 AlGore_2006.AG.words1971 AlGore_2006-light.wav
AlGore_2006 AG AG 2019 NA 908.83 908.99 AlGore_2006.AG.words1972 AlGore_2006-light.wav
AlGore_2006 AG AG 2020 NA 908.99 909.11 AlGore_2006.AG.words1973 AlGore_2006-light.wav
AlGore_2006 AG AG 2021 NA 909.11 909.72 AlGore_2006.AG.words1974 AlGore_2006-light.wav
AlGore_2006 AG AG 2022 NA 909.91 910.05 AlGore_2006.AG.words1975 AlGore_2006-light.wav
AlGore_2006 AG AG 2023 NA 910.05 910.34 AlGore_2006.AG.words1976 AlGore_2006-light.wav
AlGore_2006 AG AG 2024 NA 910.42 910.83 AlGore_2006.AG.words1977 AlGore_2006-light.wav
AlGore_2006 AG AG 2025 NA 910.83 911.4 AlGore_2006.AG.words1978 AlGore_2006-light.wav
AlGore_2006 AG AG 2026 NA 911.4 911.71 AlGore_2006.AG.words1979 AlGore_2006-light.wav
AlGore_2006 AG AG 2027 NA 911.71 911.8 AlGore_2006.AG.words1980 AlGore_2006-light.wav
AlGore_2006 AG AG 2028 NA 911.8 912.14 AlGore_2006.AG.words1981 AlGore_2006-light.wav
AlGore_2006 AG AG 2029 NA 912.14 912.64 AlGore_2006.AG.words1982 AlGore_2006-light.wav
AlGore_2006 AG AG 2030 NA 912.82 912.95 AlGore_2006.AG.words1983 AlGore_2006-light.wav
AlGore_2006 AG AG 2031 NA 912.95 913.25 AlGore_2006.AG.words1984 AlGore_2006-light.wav
AlGore_2006 AG AG 2032 NA 913.25 913.49 AlGore_2006.AG.words1985 AlGore_2006-light.wav
AlGore_2006 AG AG 2033 NA 913.49 913.59 AlGore_2006.AG.words1986 AlGore_2006-light.wav
AlGore_2006 AG AG 2034 NA 913.59 913.7 AlGore_2006.AG.words1987 AlGore_2006-light.wav
AlGore_2006 AG AG 2035 NA 913.7 913.79 AlGore_2006.AG.words1988 AlGore_2006-light.wav
AlGore_2006 AG AG 2036 NA 913.79 913.9 AlGore_2006.AG.words1989 AlGore_2006-light.wav
AlGore_2006 AG AG 2037 NA 913.9 914.08 AlGore_2006.AG.words1990 AlGore_2006-light.wav
AlGore_2006 AG AG 2038 NA 914.08 914.16 AlGore_2006.AG.words1991 AlGore_2006-light.wav
AlGore_2006 AG AG 2039 NA 914.16 914.62 AlGore_2006.AG.words1992 AlGore_2006-light.wav
AlGore_2006 AG AG 2040 NA 914.77 914.89 AlGore_2006.AG.words1993 AlGore_2006-light.wav
AlGore_2006 AG AG 2041 NA 914.89 915.15 AlGore_2006.AG.words1994 AlGore_2006-light.wav
AlGore_2006 AG AG 2042 NA 915.15 915.29 AlGore_2006.AG.words1995 AlGore_2006-light.wav
AlGore_2006 AG AG 2043 NA 915.29 915.55 AlGore_2006.AG.words1996 AlGore_2006-light.wav
AlGore_2006 AG AG 2044 NA 915.55 915.71 AlGore_2006.AG.words1997 AlGore_2006-light.wav
AlGore_2006 AG AG 2045 NA 915.71 916.02 AlGore_2006.AG.words1998 AlGore_2006-light.wav
AlGore_2006 AG AG 2046 NA 917.12 917.49 AlGore_2006.AG.words1999 AlGore_2006-light.wav
AlGore_2006 AG AG 2047 NA 917.49 917.8 AlGore_2006.AG.words2000 AlGore_2006-light.wav
AlGore_2006 AG AG 2048 NA 917.8 917.94 AlGore_2006.AG.words2001 AlGore_2006-light.wav
AlGore_2006 AG AG 2049 NA 918.01 918.44 AlGore_2006.AG.words2002 AlGore_2006-light.wav
AlGore_2006 AG AG 2050 NA 918.44 918.74 AlGore_2006.AG.words2003 AlGore_2006-light.wav
AlGore_2006 AG AG 2051 NA 919.06 919.48 AlGore_2006.AG.words2004 AlGore_2006-light.wav
AlGore_2006 AG AG 2052 NA 919.48 919.9 AlGore_2006.AG.words2005 AlGore_2006-light.wav
AlGore_2006 AG AG 2053 NA 919.95 920.05 AlGore_2006.AG.words2006 AlGore_2006-light.wav
AlGore_2006 AG AG 2054 NA 920.05 920.5 AlGore_2006.AG.words2007 AlGore_2006-light.wav
AlGore_2006 AG AG 2055 NA 920.5 920.69 AlGore_2006.AG.words2008 AlGore_2006-light.wav
AlGore_2006 AG AG 2056 NA 920.69 920.82 AlGore_2006.AG.words2009 AlGore_2006-light.wav
AlGore_2006 AG AG 2057 NA 921.14 921.36 AlGore_2006.AG.words2010 AlGore_2006-light.wav
AlGore_2006 AG AG 2058 NA 921.36 921.79 AlGore_2006.AG.words2011 AlGore_2006-light.wav
AlGore_2006 AG AG 2059 NA 922.54 922.63 AlGore_2006.AG.words2012 AlGore_2006-light.wav
AlGore_2006 AG AG 2060 NA 922.63 923.4 AlGore_2006.AG.words2013 AlGore_2006-light.wav
AlGore_2006 AG AG 2061 NA 923.4 923.54 AlGore_2006.AG.words2014 AlGore_2006-light.wav
AlGore_2006 AG AG 2062 NA 923.54 923.6 AlGore_2006.AG.words2015 AlGore_2006-light.wav
AlGore_2006 AG AG 2063 NA 923.6 924.14 AlGore_2006.AG.words2016 AlGore_2006-light.wav
AlGore_2006 AG AG 2064 NA 924.14 924.45 AlGore_2006.AG.words2017 AlGore_2006-light.wav
AlGore_2006 AG AG 2065 NA 924.45 924.53 AlGore_2006.AG.words2018 AlGore_2006-light.wav
AlGore_2006 AG AG 2066 NA 924.53 924.58 AlGore_2006.AG.words2019 AlGore_2006-light.wav
AlGore_2006 AG AG 2067 NA 924.58 925.38 AlGore_2006.AG.words2020 AlGore_2006-light.wav
AlGore_2006 AG AG 2068 NA 925.38 925.54 AlGore_2006.AG.words2021 AlGore_2006-light.wav
AlGore_2006 AG AG 2069 NA 925.54 925.65 AlGore_2006.AG.words2022 AlGore_2006-light.wav
AlGore_2006 AG AG 2070 NA 925.68 926.22 AlGore_2006.AG.words2023 AlGore_2006-light.wav
AlGore_2006 AG AG 2071 NA 926.22 926.84 AlGore_2006.AG.words2024 AlGore_2006-light.wav
AlGore_2006 AG AG 2072 NA 929.57 929.86 AlGore_2006.AG.words2025 AlGore_2006-light.wav
AlGore_2006 AG AG 2073 NA 929.86 930.09 AlGore_2006.AG.words2026 AlGore_2006-light.wav
AlGore_2006 AG AG 2074 NA 930.09 930.48 AlGore_2006.AG.words2027 AlGore_2006-light.wav
AlGore_2006 AG AG 2075 NA 933.57 933.74 AlGore_2006.AG.words2028 AlGore_2006-light.wav
AlGore_2006 AG AG 2076 NA 933.74 934.13 AlGore_2006.AG.words2029 AlGore_2006-light.wav
AlGore_2006 AG AG 2077 NA 934.23 934.37 AlGore_2006.AG.words2030 AlGore_2006-light.wav
AlGore_2006 AG AG 2078 NA 934.37 934.53 AlGore_2006.AG.words2031 AlGore_2006-light.wav
AlGore_2006 AG AG 2079 NA 934.53 934.82 AlGore_2006.AG.words2032 AlGore_2006-light.wav
AlGore_2006 AG AG 2080 NA 934.82 934.94 AlGore_2006.AG.words2033 AlGore_2006-light.wav
AlGore_2006 AG AG 2081 NA 934.94 935.1 AlGore_2006.AG.words2034 AlGore_2006-light.wav
AlGore_2006 AG AG 2082 NA 936.18 936.55 AlGore_2006.AG.words2035 AlGore_2006-light.wav
AlGore_2006 AG AG 2083 NA 936.55 936.86 AlGore_2006.AG.words2036 AlGore_2006-light.wav
AlGore_2006 AG AG 2084 NA 936.9 937.17 AlGore_2006.AG.words2037 AlGore_2006-light.wav
AlGore_2006 AG AG 2085 NA 937.17 937.3 AlGore_2006.AG.words2038 AlGore_2006-light.wav
AlGore_2006 AG AG 2086 NA 937.3 937.76 AlGore_2006.AG.words2039 AlGore_2006-light.wav
AlGore_2006 AG AG 2087 NA 937.79 937.88 AlGore_2006.AG.words2040 AlGore_2006-light.wav
AlGore_2006 AG AG 2088 NA 937.88 938.36 AlGore_2006.AG.words2041 AlGore_2006-light.wav
AlGore_2006 AG AG 2089 NA 938.36 938.68 AlGore_2006.AG.words2042 AlGore_2006-light.wav
AlGore_2006 AG AG 2090 NA 939.13 939.43 AlGore_2006.AG.words2043 AlGore_2006-light.wav
AlGore_2006 AG AG 2091 NA 939.43 939.53 AlGore_2006.AG.words2044 AlGore_2006-light.wav
AlGore_2006 AG AG 2092 NA 939.53 940.32 AlGore_2006.AG.words2045 AlGore_2006-light.wav
AlGore_2006 AG AG 2093 NA 940.36 940.66 AlGore_2006.AG.words2046 AlGore_2006-light.wav
AlGore_2006 AG AG 2094 NA 942.84 942.99 AlGore_2006.AG.words2047 AlGore_2006-light.wav
AlGore_2006 AG AG 2095 NA 942.99 943.32 AlGore_2006.AG.words2048 AlGore_2006-light.wav
AlGore_2006 AG AG 2096 NA 943.32 943.67 AlGore_2006.AG.words2049 AlGore_2006-light.wav
AlGore_2006 AG AG 2097 NA 943.91 944.39 AlGore_2006.AG.words2050 AlGore_2006-light.wav
AlGore_2006 AG AG 2098 NA 944.69 944.84 AlGore_2006.AG.words2051 AlGore_2006-light.wav
AlGore_2006 AG AG 2099 NA 944.84 944.95 AlGore_2006.AG.words2052 AlGore_2006-light.wav
AlGore_2006 AG AG 2100 NA 944.95 945.17 AlGore_2006.AG.words2053 AlGore_2006-light.wav
AlGore_2006 AG AG 2101 NA 945.17 945.69 AlGore_2006.AG.words2054 AlGore_2006-light.wav
AlGore_2006 AG AG 2102 NA 945.69 945.84 AlGore_2006.AG.words2055 AlGore_2006-light.wav
AlGore_2006 AG AG 2103 NA 945.84 946.04 AlGore_2006.AG.words2056 AlGore_2006-light.wav
AlGore_2006 AG AG 2104 NA 946.04 946.15 AlGore_2006.AG.words2057 AlGore_2006-light.wav
AlGore_2006 AG AG 2105 NA 946.15 946.31 AlGore_2006.AG.words2058 AlGore_2006-light.wav
